touch_id,org_id,campaign,channel,timestamp,clicked,converted
mkt_mvb9zxvt,org_dzr1yxr2,webinar_finops,in_app,2025-05-23,True,False
mkt_h4oqsrld,org_dhylurtp,upgrade_enterprise,email,2025-06-26,False,True
mkt_hh2ks1cb,org_h2m5zja8,upgrade_enterprise,ads,2025-05-23,False,False
mkt_cifl79r9,org_53lc58dr,welcome,email,2025-05-15,False,False
mkt_kpu8o9on,org_gv0e38da,welcome,ads,2025-06-07,True,False
mkt_srhdvnff,org_trp0j43d,welcome,email,2025-05-27,True,False
mkt_2wcfie6k,org_xll4zklo,welcome,ads,2025-05-15,False,False
mkt_n0q48gcn,org_ujv6oh9s,security_week,in_app,2025-05-12,False,False
mkt_ubj74f55,org_pseimvih,upgrade_pro,ads,2025-06-07,False,False
mkt_acobtegu,org_5iqvnb4g,webinar_finops,email,2025-06-01,True,False
mkt_rt1rwvng,org_a7tz0ync,upgrade_pro,ads,2025-05-26,False,True
mkt_cfolt34k,org_zhwjr64d,genai_launch,event,2025-07-19,False,False
mkt_ff2jtjto,org_cwi64ciy,welcome,ads,2025-07-16,False,False
mkt_0iqqkb74,org_nam148p0,upgrade_pro,event,2025-05-05,False,False
mkt_56bfyw37,org_1t2tala7,welcome,ads,2025-07-25,False,False
mkt_2viuadj7,org_53lc58dr,security_week,ads,2025-07-01,True,False
mkt_25u0332w,org_9mx2x18h,webinar_finops,in_app,2025-07-27,True,False
mkt_04nxv50o,org_9t84azyt,upgrade_pro,ads,2025-06-01,False,False
mkt_t1k8hcd1,org_rixa11dp,upgrade_pro,ads,2025-08-26,False,False
mkt_sd44wl8m,org_xaji0y6d,genai_launch,email,2025-08-09,False,False
mkt_dzfwqval,org_9t84azyt,genai_launch,ads,2025-08-14,False,False
mkt_bna0236q,org_253j2d54,upgrade_enterprise,ads,2025-07-25,False,False
mkt_k3qhad3m,org_pac56t4u,genai_launch,ads,2025-07-14,True,False
mkt_6jr8fl9v,org_253j2d54,genai_launch,email,2025-06-11,False,False
mkt_2qji47jw,org_ir4cowgz,welcome,ads,2025-05-26,False,False
mkt_u7sa7idi,org_ir4cowgz,webinar_finops,event,2025-06-20,False,False
mkt_09kgw8c4,org_9mx2x18h,webinar_finops,in_app,2025-06-21,False,False
mkt_ag1qicxb,org_3t60rjiw,upgrade_pro,email,2025-05-31,False,False
mkt_r8iybato,org_i3qk2iag,upgrade_pro,ads,2025-06-19,False,False
mkt_lodlonkc,org_xaji0y6d,genai_launch,event,2025-06-02,False,False
mkt_p8ov5nwv,org_ujv6oh9s,upgrade_enterprise,email,2025-06-11,False,False
mkt_sjjcaxod,org_cvs4f8cg,security_week,in_app,2025-05-16,False,False
mkt_97qq1q81,org_cwi64ciy,genai_launch,email,2025-08-13,True,False
mkt_hrulhh9b,org_zbikcidk,webinar_finops,in_app,2025-06-20,False,False
mkt_td5pu139,org_w3zp08j3,genai_launch,ads,2025-08-10,False,True
mkt_ka7jk83m,org_t1ghr09s,upgrade_enterprise,ads,2025-05-12,False,False
mkt_vqiixkuo,org_9t84azyt,welcome,ads,2025-08-24,True,False
mkt_zm7i9ry3,org_ykl1cq99,genai_launch,in_app,2025-05-14,False,False
mkt_0m651lzv,org_rixa11dp,welcome,in_app,2025-07-05,True,False
mkt_gw9hne0r,org_0lvsnujz,upgrade_enterprise,in_app,2025-06-23,False,False
mkt_3i9hukp6,org_pbhsahxt,webinar_finops,email,2025-07-05,True,False
mkt_jr07h0um,org_chj755nf,upgrade_enterprise,email,2025-06-03,False,False
mkt_s48iw5xn,org_1t2tala7,upgrade_enterprise,event,2025-05-19,True,False
mkt_qdz98jhe,org_8mdd4v30,upgrade_pro,ads,2025-08-03,False,False
mkt_17o7pnud,org_8mdd4v30,upgrade_pro,in_app,2025-07-28,False,False
mkt_53qe5eea,org_5935a0l7,welcome,in_app,2025-08-02,False,False
mkt_zvw7njkh,org_wnnhj7xv,webinar_finops,event,2025-08-01,True,False
mkt_vyqdk9xm,org_5935a0l7,welcome,event,2025-07-07,False,False
mkt_a5vixr4d,org_phr62gds,upgrade_pro,email,2025-08-19,True,False
mkt_to8uflv4,org_id25owf7,upgrade_pro,event,2025-07-01,False,False
mkt_ba7obbc8,org_1t2tala7,genai_launch,ads,2025-07-05,False,False
mkt_3y0clccv,org_7e8g8jdp,upgrade_pro,email,2025-05-21,False,True
mkt_gjj1wsfd,org_id25owf7,upgrade_enterprise,event,2025-08-18,False,False
mkt_ib0sxg4x,org_om5igqpk,welcome,event,2025-07-02,False,False
mkt_nuby8634,org_pac56t4u,genai_launch,email,2025-07-15,False,False
mkt_rh7cjjey,org_t9nt3w5u,genai_launch,event,2025-07-12,True,False
mkt_7qwwo6nl,org_pbhsahxt,security_week,in_app,2025-07-04,False,True
mkt_pvec9t5a,org_3t60rjiw,security_week,in_app,2025-06-04,True,False
mkt_hc0okrcw,org_tvhhpbmy,upgrade_pro,event,2025-07-23,True,False
mkt_9ibgjewv,org_x7eedtjv,genai_launch,ads,2025-07-21,False,False
mkt_pg6vc4pa,org_xll4zklo,genai_launch,email,2025-05-18,True,False
mkt_iiucuigm,org_dppq0y9d,webinar_finops,email,2025-05-13,False,False
mkt_2t5woqdn,org_dhylurtp,upgrade_pro,event,2025-07-08,True,False
mkt_vqj4u4fg,org_sg65kxvf,upgrade_enterprise,in_app,2025-05-11,False,False
mkt_gw1jyk82,org_g8sbi4q2,genai_launch,event,2025-06-03,True,False
mkt_0pzts55c,org_wnnhj7xv,genai_launch,event,2025-07-30,False,False
mkt_2ibjvslr,org_fel6246h,upgrade_pro,event,2025-07-03,False,False
mkt_dmzvxy16,org_9t84azyt,webinar_finops,email,2025-05-09,False,False
mkt_zgrrvgmd,org_1swjckjl,genai_launch,email,2025-06-11,False,False
mkt_fzjoigo5,org_253j2d54,webinar_finops,in_app,2025-07-03,False,False
mkt_8oaflkta,org_ir4cowgz,genai_launch,ads,2025-08-08,False,False
mkt_wmwur1z8,org_dhylurtp,upgrade_pro,event,2025-05-24,False,False
mkt_2h394lmu,org_w3zp08j3,upgrade_enterprise,email,2025-08-05,False,False
mkt_xfzjdcy9,org_wnnhj7xv,webinar_finops,in_app,2025-07-28,False,False
mkt_8qhsfm8q,org_cvs4f8cg,upgrade_enterprise,email,2025-05-25,True,False
mkt_pdnu0fh2,org_chj755nf,welcome,event,2025-06-30,False,False
mkt_tn8b8zuf,org_fel6246h,upgrade_enterprise,in_app,2025-08-22,True,False
mkt_jwfq84gd,org_5lxo6qji,upgrade_pro,email,2025-06-14,True,True
mkt_5yshgpz9,org_okep7y6w,upgrade_enterprise,email,2025-08-24,True,False
mkt_1kmgqaw4,org_i7p5tb94,upgrade_pro,email,2025-08-20,False,False
mkt_teq3cyfw,org_ktakpuxq,upgrade_enterprise,event,2025-05-04,False,False
mkt_p5wlf0ll,org_jxepq85j,upgrade_pro,in_app,2025-07-01,True,False
mkt_ya85bekt,org_hv3a3zmf,welcome,in_app,2025-08-22,True,False
mkt_jepgyap9,org_kdgigatj,welcome,email,2025-06-24,True,False
mkt_eib0ta6y,org_chj755nf,security_week,ads,2025-05-26,False,False
mkt_y5xhq3u9,org_sg65kxvf,genai_launch,email,2025-08-27,False,False
mkt_1f8bv5zh,org_i7p5tb94,genai_launch,in_app,2025-08-25,False,True
mkt_p6pnu0ki,org_i3qk2iag,security_week,email,2025-05-25,False,False
mkt_4jkj7opj,org_ir4cowgz,welcome,ads,2025-05-21,True,False
mkt_qbtk0td0,org_dppq0y9d,webinar_finops,ads,2025-08-17,True,True
mkt_dof83gae,org_7e8g8jdp,upgrade_enterprise,in_app,2025-05-21,False,False
mkt_dmlav3w9,org_253j2d54,upgrade_pro,event,2025-08-01,True,False
mkt_o01e4znz,org_1n13jcat,genai_launch,email,2025-07-14,False,False
mkt_ze2tbst9,org_ykl1cq99,security_week,ads,2025-07-10,False,False
mkt_xwi7084l,org_sg65kxvf,welcome,event,2025-07-14,False,False
mkt_9gm5hn1d,org_53lc58dr,security_week,event,2025-05-24,False,False
mkt_613ly4qz,org_g8sbi4q2,welcome,event,2025-07-15,True,False
mkt_tgbcqtai,org_w3zp08j3,upgrade_enterprise,ads,2025-08-04,False,False
mkt_j82t2a1q,org_vyie6ivw,upgrade_pro,in_app,2025-05-15,True,False
mkt_4p24l6g9,org_hv3a3zmf,genai_launch,event,2025-06-27,False,False
mkt_h8lyk0vg,org_pac56t4u,upgrade_enterprise,email,2025-06-09,False,False
mkt_l2upqv9d,org_i7p5tb94,webinar_finops,in_app,2025-05-15,False,True
mkt_y292iz1q,org_41ibljh7,genai_launch,email,2025-06-22,True,False
mkt_8pj1ydot,org_cwi64ciy,genai_launch,ads,2025-08-01,False,False
mkt_948u6b15,org_y9v86wzs,genai_launch,email,2025-06-20,False,False
mkt_x8g1hzvn,org_ykl1cq99,upgrade_pro,in_app,2025-08-07,False,False
mkt_asjp0esu,org_7e8g8jdp,security_week,ads,2025-07-04,True,False
mkt_swiy7k60,org_dbdw2pcn,welcome,event,2025-07-20,True,False
mkt_00u1r54e,org_pac56t4u,genai_launch,ads,2025-07-20,True,False
mkt_d6lob24h,org_hv3a3zmf,security_week,in_app,2025-08-19,True,True
mkt_y05y5fnx,org_d14ve92m,welcome,email,2025-07-21,False,False
mkt_74ssd1ji,org_phr62gds,genai_launch,email,2025-08-09,False,False
mkt_uoiz6aai,org_pht0hl9x,upgrade_enterprise,event,2025-06-28,True,False
mkt_vw947xkj,org_pnsm43d8,upgrade_pro,in_app,2025-07-28,True,False
mkt_q6x5ld8q,org_253j2d54,upgrade_enterprise,ads,2025-07-13,True,False
mkt_u30ex7ki,org_cwi64ciy,genai_launch,ads,2025-08-21,False,True
mkt_139do70i,org_he7ur23g,security_week,email,2025-07-01,True,False
mkt_u7hwlwzu,org_id25owf7,upgrade_pro,ads,2025-08-06,False,False
mkt_b3zupsls,org_i3qk2iag,upgrade_enterprise,email,2025-07-01,True,False
mkt_iylx2crl,org_jxepq85j,welcome,ads,2025-06-30,False,True
mkt_39yr8h9x,org_8mdd4v30,genai_launch,event,2025-08-07,False,False
mkt_dyq8d7wg,org_t9nt3w5u,welcome,ads,2025-08-21,False,False
mkt_xxashvfh,org_x7eedtjv,upgrade_enterprise,in_app,2025-07-27,False,False
mkt_zla6ovm8,org_teiyzcot,upgrade_pro,event,2025-05-12,False,False
mkt_l10i187y,org_pnsm43d8,upgrade_enterprise,event,2025-05-10,False,False
mkt_ohqlylew,org_id25owf7,upgrade_pro,ads,2025-08-31,False,False
mkt_fvbfejrk,org_ujv6oh9s,genai_launch,ads,2025-05-20,False,True
mkt_2lbimnz9,org_1t2tala7,welcome,in_app,2025-08-11,False,False
mkt_b9boqcpl,org_h2m5zja8,upgrade_pro,email,2025-07-05,False,False
mkt_72u22eft,org_xll4zklo,webinar_finops,ads,2025-06-28,True,False
mkt_ixdwr024,org_5935a0l7,upgrade_pro,event,2025-07-26,False,False
mkt_lpo6gf9x,org_tvhhpbmy,upgrade_pro,event,2025-06-02,True,False
mkt_xwnkpzia,org_xll4zklo,webinar_finops,in_app,2025-07-06,False,True
mkt_jn3mleoz,org_g0fn9xuy,security_week,event,2025-06-27,False,False
mkt_prrt2l2i,org_ly8ozcyw,welcome,email,2025-08-16,False,True
mkt_eo9uvj3b,org_dbdw2pcn,upgrade_enterprise,ads,2025-08-15,False,False
mkt_sy3onx3f,org_phr62gds,welcome,email,2025-08-21,False,False
mkt_86ugyfun,org_ohp6vz41,welcome,in_app,2025-07-30,False,True
mkt_mad1bx6a,org_okep7y6w,upgrade_enterprise,ads,2025-08-30,True,False
mkt_z8ygcvhl,org_okep7y6w,upgrade_enterprise,ads,2025-08-10,True,False
mkt_bprfegcx,org_zhwjr64d,genai_launch,in_app,2025-08-09,False,False
mkt_y13vw40f,org_1swjckjl,webinar_finops,ads,2025-07-10,False,True
mkt_72ve4irf,org_i7p5tb94,welcome,event,2025-05-29,True,False
mkt_7bcu5sxq,org_1t2tala7,security_week,event,2025-07-13,False,False
mkt_kqbkurt6,org_8mdd4v30,upgrade_enterprise,event,2025-07-05,False,False
mkt_267cgfx3,org_253j2d54,welcome,in_app,2025-06-24,False,False
mkt_0ac9pubk,org_ktakpuxq,genai_launch,email,2025-08-23,True,False
mkt_opsl0jo4,org_l58kxo9t,welcome,event,2025-07-19,False,False
mkt_pyap3jfw,org_41ibljh7,genai_launch,event,2025-07-15,False,False
mkt_79gqqqjr,org_4zw9xa3k,genai_launch,event,2025-06-26,False,False
mkt_6jp3zjlq,org_dbdw2pcn,welcome,event,2025-08-05,True,False
mkt_1bpfwsq7,org_3t60rjiw,security_week,event,2025-05-17,False,False
mkt_tfs2e2fo,org_i3qk2iag,upgrade_enterprise,ads,2025-07-23,False,False
mkt_zz1jpahr,org_ohp6vz41,webinar_finops,email,2025-08-24,True,False
mkt_x7bnztah,org_x7eedtjv,welcome,event,2025-08-21,True,False
mkt_y8olq54w,org_id25owf7,welcome,email,2025-07-15,False,False
mkt_fugeg1ju,org_w3zp08j3,webinar_finops,in_app,2025-07-17,True,False
mkt_m9yj42dv,org_pnsm43d8,welcome,event,2025-06-13,False,False
mkt_9ujap7ea,org_hv3a3zmf,security_week,in_app,2025-07-03,False,True
mkt_s0o5dgrx,org_pja1wj0t,security_week,ads,2025-06-14,False,False
mkt_0b3ciptn,org_vyie6ivw,security_week,in_app,2025-08-03,False,False
mkt_pnzxkcb9,org_afeyuhz1,genai_launch,email,2025-05-06,True,False
mkt_d7uaybdt,org_t1ghr09s,upgrade_enterprise,event,2025-05-17,False,False
mkt_n0abmkry,org_xaji0y6d,upgrade_enterprise,email,2025-05-31,False,False
mkt_7iygc9g6,org_874frhoc,webinar_finops,ads,2025-06-16,True,False
mkt_q62rxyx4,org_x7eedtjv,genai_launch,email,2025-08-27,False,False
mkt_mivl590j,org_nam148p0,webinar_finops,event,2025-08-23,False,False
mkt_1mnyw0yf,org_zhwjr64d,security_week,email,2025-06-02,True,False
mkt_koe2hk72,org_9t84azyt,webinar_finops,event,2025-07-13,False,False
mkt_4d6gq2wi,org_xll4zklo,genai_launch,email,2025-05-18,False,False
mkt_pp101yqt,org_dhylurtp,security_week,event,2025-06-28,False,False
mkt_061atm13,org_ykl1cq99,welcome,email,2025-08-07,False,False
mkt_qvbnk0sc,org_pvs7hzio,genai_launch,event,2025-05-07,False,False
mkt_jwsh3mok,org_xll4zklo,security_week,email,2025-07-12,False,False
mkt_bmjluupg,org_874frhoc,upgrade_enterprise,event,2025-07-02,False,False
mkt_nifpvdey,org_9mx2x18h,genai_launch,email,2025-07-04,False,False
mkt_cznyctop,org_8mdd4v30,genai_launch,event,2025-07-11,False,False
mkt_st9lifi3,org_ly8ozcyw,genai_launch,ads,2025-05-30,True,True
mkt_osh3qzxy,org_ohp6vz41,webinar_finops,ads,2025-07-29,False,False
mkt_4a15f4jm,org_ly8ozcyw,webinar_finops,email,2025-07-26,False,False
mkt_8r7a4k33,org_he7ur23g,welcome,ads,2025-07-10,True,False
mkt_s5r25zfc,org_d14ve92m,security_week,email,2025-07-28,False,False
mkt_1k8j0kka,org_3t60rjiw,upgrade_enterprise,email,2025-05-14,True,False
mkt_giqdz7y9,org_sg65kxvf,webinar_finops,ads,2025-07-28,False,False
mkt_5cpqrt3m,org_afeyuhz1,genai_launch,ads,2025-05-27,False,False
mkt_f3gq7p7s,org_dhylurtp,genai_launch,event,2025-06-03,False,False
mkt_wvtqqklj,org_cwi64ciy,genai_launch,in_app,2025-05-12,False,False
mkt_qkcjev9z,org_wnnhj7xv,genai_launch,in_app,2025-06-28,False,False
mkt_uyh97y8p,org_nam148p0,welcome,email,2025-08-23,False,False
mkt_zl99uj6s,org_wnnhj7xv,upgrade_enterprise,event,2025-08-10,False,False
mkt_afk9kkvp,org_t9nt3w5u,security_week,ads,2025-08-27,False,False
mkt_2me59o2e,org_wnnhj7xv,upgrade_enterprise,email,2025-05-12,True,False
mkt_e75c7qxm,org_pbhsahxt,upgrade_enterprise,ads,2025-07-11,False,True
mkt_jblineew,org_7e8g8jdp,security_week,ads,2025-07-25,False,False
mkt_kihpy36z,org_3t60rjiw,security_week,event,2025-05-27,False,False
mkt_6coxkq5p,org_pvs7hzio,webinar_finops,email,2025-07-09,False,False
mkt_52dwhzr4,org_nam148p0,upgrade_enterprise,event,2025-07-09,False,False
mkt_ur1boczk,org_5lxo6qji,upgrade_enterprise,in_app,2025-08-10,False,False
mkt_wssnml4c,org_ofqewaou,webinar_finops,in_app,2025-07-06,True,False
mkt_7f4ygf76,org_afeyuhz1,welcome,in_app,2025-06-16,False,False
mkt_stpb74wo,org_cvs4f8cg,webinar_finops,event,2025-08-04,False,False
mkt_7v1gsfyt,org_w3zp08j3,genai_launch,in_app,2025-07-14,False,False
mkt_k5lbchy3,org_ly8ozcyw,upgrade_pro,event,2025-05-12,False,False
mkt_t5q21g07,org_0lvsnujz,genai_launch,email,2025-07-31,False,False
mkt_hpnpk270,org_pbhsahxt,genai_launch,event,2025-08-04,False,False
mkt_te8z2gfq,org_fel6246h,webinar_finops,email,2025-05-08,False,False
mkt_nbia9ru3,org_x7eedtjv,genai_launch,event,2025-08-29,False,True
mkt_pc0oxihw,org_874frhoc,upgrade_enterprise,event,2025-07-30,True,False
mkt_m518zrmp,org_pht0hl9x,upgrade_enterprise,event,2025-06-14,False,False
mkt_gx44qx1c,org_ohp6vz41,upgrade_enterprise,event,2025-05-11,True,False
mkt_lmmvh71h,org_cwi64ciy,welcome,in_app,2025-08-11,False,False
mkt_w3gm7q6l,org_t1ghr09s,upgrade_pro,email,2025-05-23,False,False
mkt_fj18lm6s,org_1swjckjl,security_week,email,2025-05-29,True,False
mkt_0ziuq6qb,org_h2m5zja8,security_week,ads,2025-08-07,True,False
mkt_do8t8mvw,org_i7p5tb94,upgrade_enterprise,ads,2025-06-17,False,False
mkt_5oxio25n,org_l58kxo9t,upgrade_enterprise,in_app,2025-06-20,True,False
mkt_a8ky60p0,org_chj755nf,webinar_finops,event,2025-07-24,False,False
mkt_hzwcykvm,org_dzr1yxr2,webinar_finops,event,2025-07-25,False,False
mkt_qybxpfyj,org_cwi64ciy,upgrade_enterprise,in_app,2025-08-09,False,False
mkt_l4ykfjra,org_9mx2x18h,upgrade_enterprise,ads,2025-08-20,True,False
mkt_tlcezi8u,org_cvs4f8cg,security_week,event,2025-07-25,False,True
mkt_bezsd1fi,org_zhwjr64d,webinar_finops,in_app,2025-06-10,True,False
mkt_mtb6t9by,org_vyie6ivw,security_week,event,2025-05-24,True,False
mkt_8nhq4hoa,org_a7tz0ync,genai_launch,ads,2025-05-28,True,True
mkt_wqf1clnv,org_1n13jcat,genai_launch,ads,2025-05-31,False,False
mkt_xnzu6mru,org_7e8g8jdp,welcome,in_app,2025-08-18,False,False
mkt_wnn6lxyn,org_874frhoc,upgrade_pro,event,2025-08-03,False,False
mkt_uwpkn646,org_cwi64ciy,welcome,in_app,2025-08-05,True,False
mkt_uw7ye46f,org_w3zp08j3,webinar_finops,in_app,2025-06-03,False,True
mkt_7761xs1c,org_kdgigatj,welcome,event,2025-06-14,True,True
mkt_xdcwgk6r,org_afeyuhz1,security_week,event,2025-05-22,True,False
mkt_zlch2xrn,org_pvs7hzio,upgrade_enterprise,in_app,2025-06-09,False,False
mkt_wjhs1f8g,org_a7tz0ync,upgrade_pro,event,2025-07-31,False,False
mkt_0yi0dg95,org_ujv6oh9s,security_week,ads,2025-06-26,False,False
mkt_k0gh1ix2,org_pseimvih,genai_launch,in_app,2025-08-12,False,False
mkt_ajgz36n3,org_5iqvnb4g,webinar_finops,event,2025-08-10,True,False
mkt_frluzk3v,org_afeyuhz1,upgrade_pro,in_app,2025-08-21,False,False
mkt_je6ifkat,org_0lvsnujz,security_week,email,2025-06-15,True,False
mkt_v82hk89j,org_zbikcidk,genai_launch,in_app,2025-06-17,False,False
mkt_snch1wy6,org_jxepq85j,upgrade_enterprise,email,2025-08-21,False,False
mkt_pogi3eea,org_pnsm43d8,webinar_finops,ads,2025-08-03,False,False
mkt_fdzhdidv,org_ohp6vz41,webinar_finops,email,2025-08-29,False,False
mkt_kbw8bttc,org_w3zp08j3,webinar_finops,email,2025-06-24,False,False
mkt_no3feuy5,org_8mdd4v30,upgrade_pro,event,2025-07-25,False,False
mkt_bfygou3h,org_dzr1yxr2,welcome,event,2025-05-27,False,False
mkt_pf15wr99,org_1t2tala7,webinar_finops,ads,2025-06-21,False,False
mkt_zzcraxy6,org_cwi64ciy,genai_launch,in_app,2025-08-27,False,False
mkt_des1kl5e,org_gv0e38da,upgrade_pro,ads,2025-06-03,True,False
mkt_z2a5i8jn,org_afeyuhz1,genai_launch,ads,2025-08-26,False,False
mkt_brjs1m3r,org_hv3a3zmf,upgrade_enterprise,ads,2025-06-18,False,False
mkt_mzm4qi31,org_5iqvnb4g,genai_launch,ads,2025-08-08,False,False
mkt_ho4x8scx,org_cvs4f8cg,upgrade_enterprise,email,2025-06-05,True,False
mkt_401l5198,org_i3qk2iag,welcome,event,2025-07-26,True,False
mkt_81un1coq,org_pseimvih,security_week,event,2025-08-16,False,False
mkt_avk658ov,org_w3zp08j3,upgrade_pro,ads,2025-06-13,False,False
mkt_5e1hqbdy,org_253j2d54,upgrade_pro,ads,2025-06-30,True,False
mkt_saar6jbp,org_wnnhj7xv,upgrade_pro,email,2025-05-22,False,True
mkt_ihhb1mtr,org_5935a0l7,upgrade_enterprise,event,2025-05-08,False,False
mkt_kzytwxim,org_dhylurtp,security_week,event,2025-06-24,False,True
mkt_04rf4lty,org_0lzjjege,genai_launch,event,2025-06-27,False,False
mkt_ytmjl5h1,org_i7p5tb94,webinar_finops,ads,2025-07-15,False,False
mkt_68287sf1,org_om5igqpk,webinar_finops,event,2025-06-17,False,False
mkt_pt6trouw,org_d14ve92m,upgrade_enterprise,ads,2025-05-23,False,False
mkt_fiajijnl,org_5lxo6qji,welcome,event,2025-06-28,False,False
mkt_p2s07jor,org_trp0j43d,upgrade_enterprise,in_app,2025-08-21,False,False
mkt_dbiqmgpo,org_cvs4f8cg,upgrade_enterprise,ads,2025-08-05,False,False
mkt_emksd1jc,org_w3zp08j3,upgrade_enterprise,email,2025-06-24,True,False
mkt_ptzzz6ct,org_874frhoc,upgrade_pro,in_app,2025-08-27,True,False
mkt_el745csf,org_dbdw2pcn,upgrade_enterprise,ads,2025-08-27,False,False
mkt_0almwnmj,org_0lvsnujz,webinar_finops,email,2025-08-21,False,False
mkt_0sisj424,org_ujv6oh9s,upgrade_enterprise,event,2025-08-31,False,False
mkt_iq93h5yw,org_ktakpuxq,upgrade_pro,in_app,2025-07-13,True,False
mkt_l94mopa9,org_874frhoc,welcome,email,2025-05-31,False,False
mkt_4d8xerfh,org_1n13jcat,upgrade_pro,event,2025-08-31,False,False
mkt_s2qjed48,org_dhylurtp,webinar_finops,event,2025-05-14,False,False
mkt_q5h2in2b,org_g0fn9xuy,upgrade_enterprise,email,2025-07-30,False,False
mkt_u4wa2gbz,org_jxepq85j,security_week,event,2025-08-23,False,False
mkt_uo7mtcoy,org_h2m5zja8,upgrade_enterprise,email,2025-05-24,False,False
mkt_j61ajsjj,org_teiyzcot,welcome,event,2025-07-26,False,False
mkt_583bygru,org_okep7y6w,security_week,email,2025-06-06,False,False
mkt_zu5e3vmk,org_ly8ozcyw,upgrade_pro,event,2025-07-22,False,True
mkt_0pled0z4,org_uzfk8ut0,upgrade_enterprise,email,2025-05-21,False,False
mkt_zmprgaao,org_gv0e38da,upgrade_enterprise,ads,2025-08-27,False,False
mkt_765zc9hl,org_y9v86wzs,upgrade_enterprise,in_app,2025-08-16,False,False
mkt_u2zlgleo,org_pvs7hzio,upgrade_pro,event,2025-06-27,True,False
mkt_hifk0vzy,org_xll4zklo,webinar_finops,in_app,2025-06-09,False,False
mkt_ybdau8ez,org_vyie6ivw,security_week,email,2025-07-25,True,True
mkt_kxq80i45,org_ofqewaou,upgrade_pro,email,2025-05-22,True,False
mkt_27kkz4gz,org_ofqewaou,webinar_finops,email,2025-08-03,False,False
mkt_w6iz1256,org_a7tz0ync,security_week,email,2025-07-05,False,False
mkt_hhgtqmor,org_g8sbi4q2,upgrade_enterprise,in_app,2025-06-07,False,False
mkt_9eh7oljq,org_pvs7hzio,upgrade_enterprise,ads,2025-08-17,False,False
mkt_zdcse094,org_1t2tala7,upgrade_enterprise,ads,2025-07-21,True,False
mkt_588ysvcz,org_xaji0y6d,upgrade_pro,event,2025-06-12,False,False
mkt_a0e9ekoj,org_dhylurtp,webinar_finops,ads,2025-08-30,False,False
mkt_zcduscun,org_cvs4f8cg,security_week,ads,2025-06-25,True,False
mkt_k0k7h01s,org_ykl1cq99,upgrade_enterprise,event,2025-05-23,True,False
mkt_txmzi9y8,org_i7p5tb94,genai_launch,in_app,2025-05-21,False,False
mkt_u40qcu5w,org_fel6246h,upgrade_pro,email,2025-07-09,False,False
mkt_mg7f10tb,org_0lzjjege,upgrade_pro,ads,2025-07-17,False,False
mkt_81ouvwxo,org_1t2tala7,webinar_finops,ads,2025-06-11,False,False
mkt_atmzh93x,org_cwi64ciy,security_week,event,2025-07-10,True,False
mkt_mcl1yedz,org_7e8g8jdp,welcome,email,2025-06-05,False,False
mkt_3g9r304a,org_1swjckjl,upgrade_enterprise,event,2025-08-16,False,False
mkt_biscw1pz,org_4zw9xa3k,welcome,event,2025-05-17,True,False
mkt_117ib22z,org_l58kxo9t,upgrade_pro,ads,2025-07-11,False,False
mkt_u6sjjfzp,org_5935a0l7,upgrade_pro,ads,2025-05-11,False,False
mkt_0t57gocr,org_l58kxo9t,genai_launch,email,2025-08-25,False,False
mkt_k53oppoy,org_okep7y6w,genai_launch,email,2025-08-29,True,False
mkt_dvfd9jrm,org_n9j2qp89,security_week,email,2025-06-07,False,False
mkt_43gmefg9,org_8mdd4v30,webinar_finops,event,2025-08-07,False,False
mkt_o9ih4o8j,org_0lvsnujz,upgrade_enterprise,ads,2025-08-16,False,False
mkt_g78ia619,org_253j2d54,genai_launch,email,2025-07-29,True,False
mkt_q1j10ids,org_tvhhpbmy,webinar_finops,email,2025-06-11,False,False
mkt_ffq0nezh,org_trp0j43d,genai_launch,in_app,2025-05-08,True,False
mkt_1u9c245o,org_gv0e38da,security_week,email,2025-06-08,False,False
mkt_7o7gri9e,org_ir4cowgz,upgrade_pro,in_app,2025-07-29,False,False
mkt_tmo11if2,org_c11ertj5,upgrade_pro,ads,2025-08-14,False,False
mkt_4hyg1hb3,org_trp0j43d,upgrade_enterprise,email,2025-06-10,False,False
mkt_z30zbtvf,org_ir4cowgz,security_week,event,2025-07-29,False,False
mkt_h7b0ahi1,org_pvs7hzio,upgrade_enterprise,email,2025-06-25,False,False
mkt_ywt3hko1,org_w3zp08j3,genai_launch,ads,2025-05-12,True,False
mkt_cmrt7jhd,org_h2m5zja8,welcome,ads,2025-08-04,True,False
mkt_szw1ye8u,org_t1ghr09s,welcome,email,2025-08-03,True,False
mkt_na9wk4mk,org_d14ve92m,upgrade_enterprise,ads,2025-07-03,False,False
mkt_3fnxtiwf,org_g8sbi4q2,upgrade_pro,in_app,2025-08-31,False,False
mkt_klzwqx9v,org_id25owf7,security_week,email,2025-05-26,False,False
mkt_snh0e9h2,org_xaji0y6d,upgrade_enterprise,in_app,2025-06-26,True,False
mkt_bvwv6ysh,org_xaji0y6d,upgrade_enterprise,ads,2025-07-24,False,False
mkt_hyafvnuy,org_chj755nf,upgrade_enterprise,in_app,2025-06-03,True,False
mkt_822y0eap,org_jxepq85j,security_week,email,2025-05-15,False,False
mkt_50sw1oq9,org_jxepq85j,security_week,in_app,2025-06-08,False,False
mkt_rq53utiu,org_41ibljh7,welcome,event,2025-07-31,False,False
mkt_mw6asgfq,org_xll4zklo,genai_launch,in_app,2025-08-15,True,False
